so_NAME	so_SHORTNAME	so_PID	so_productWave	so_colorWave	so_allTWave	so_ratioWave	so_keyW
Major vault protein	MVP	Q14764	1.504110620042791	0	0.15497059	0.6179834535432576	620
Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed	PPIA	P62937;P0DN26;A0A0B4J2A2;A0A075B767;A0A075B759;Q9Y536;F5H284;P0DN37	1.50137035299365	0	0.24405046	0.5400444429024396	500
Histone H3.2;Histone H3.1t;Histone H3.3;Histone H3.1;Histone H3;Histone H3.3C	HIST2H3PS2	Q71DI3;Q16695;P84243;P68431;Q5TEC6;Q6NXT2	1.499254542143738	0	0.31170374	1.990314658253512	1612
Cathepsin D;Cathepsin D light chain;Cathepsin D heavy chain	CTSD	P07339	1.498170392230325	0	0.24158037	1.841947625070242	141
COMM domain-containing protein 9	COMMD9	Q9P000	1.497666657813362	0	0.12149947	0.6679254265455818	890
U5 small nuclear ribonucleoprotein 40 kDa protein	SNRNP40	Q96DI7	1.49583834271553	0	0.31644559	0.5013404760230334	1785
Legumain	LGMN	Q99538	1.492259824262561	0	0.10443894	1.425158373560371	1831
Diablo homolog, mitochondrial	DIABLO	Q9NR28	1.485044727514687	0	0.13539715	1.53331512353972	1956
Leucine--tRNA ligase, cytoplasmic	LARS	Q9P2J5	1.481430873934457	0	0.20332195	1.72861326826468	2017
Vesicle-associated membrane protein 8	VAMP8	Q9BV40	1.481412918506948	0	0.3316139	0.4992915401761351	831
Sodium-coupled neutral amino acid transporter 2	SLC38A2	Q96QD8	1.481247662607263	0	0.14444308	0.6412930066173522	1819
Monofunctional C1-tetrahydrofolate synthase, mitochondrial	MTHFD1L	Q6UB35	1.480611236873152	0	0.10972627	0.6969263665112567	1636
Tapasin	TAPBP	O15533	1.47949732166861	0	0.097875647	0.7218785610590618	1010
Phosphatidylethanolamine-binding protein 1;Hippocampal cholinergic neurostimulating peptide	PEBP1	P30086	1.47875215266226	0	0.16175404	0.6208827242951618	291
Probable cysteine--tRNA ligase, mitochondrial	CARS2	Q9HA77	1.476921399010056	0	0.11408044	1.448071219918285	1932
Tyrosine-protein phosphatase non-receptor type 1	PTPN1	P18031	1.476439548297868	0	0.18674806	1.679108710307864	1213
Rab11 family-interacting protein 5	RAB11FIP5	Q9BXF6	1.47455285858133	0	0.17604317	0.6070250522410588	836
tRNA (cytosine(34)-C(5))-methyltransferase	NSUN2	Q08J23	1.473993319635724	0	0.22123286	1.763990713323923	568
Galectin-1	LGALS1	P09382	1.472810915502585	0	0.38179249	0.4814179074134492	160
Glycosylphosphatidylinositol anchor attachment 1 protein	GPAA1	O43292	1.472049120008592	0	0.095747337	0.7304331837633535	1016
V-type proton ATPase subunit B, brain isoform	ATP6V1B2	P21281	1.471984585244901	0	0.11709588	0.6875201148581782	233
Neural cell adhesion molecule L1	L1CAM	P32004	1.468419019289179	0	0.13608967	0.6587284647343935	1286
CD59 glycoprotein	CD59	P13987	1.467352914152716	0	0.42028514	0.4694694056179747	195
ATP-dependent RNA helicase SUPV3L1, mitochondrial	SUPV3L1	Q8IYB8	1.466581506545818	0	0.108718	1.417042413868194	1679
Four and a half LIM domains protein 3	FHL3	Q13643	1.466506770076915	0	0.16393997	0.6236499492848611	602
28S ribosomal protein S12, mitochondrial	MRPS12	O15235	1.464427152233142	0	0.18553716	0.6017107175548231	1001
Transcriptional enhancer factor TEF-1;Transcriptional enhancer factor TEF-3;Transcriptional enhancer factor TEF-5;Transcriptional enhancer factor TEF-4	TEAD1;TEAD4;TEAD3;TEAD2	P28347;Q15561;Q99594;Q15562	1.461108955537551	0	0.12390602	0.6810339679610293	279
60S ribosomal protein L3	RPL3	P39023	1.460650436879945	0	0.30845419	1.931659937272377	330
ADP-ribosylation factor-like protein 8B;ADP-ribosylation factor-like protein 8A	ARL8B;ARL8A	Q9NVJ2;Q96BM9	1.457951410523179	0	0.23554984	1.777727553277773	1974
Mitochondrial ornithine transporter 1	SLC25A15	Q9Y619	1.457575951635306	0	0.14315577	0.6536612964869998	2097
Guanine nucleotide-binding protein G(i) subunit alpha-1	GNAI1	P63096	1.453690461022976	0	0.37385219	0.4909369314451079	1422
Coatomer subunit epsilon	COPE	O14579	1.452943465531053	0	0.12967414	0.6755821831784934	12
NADH-ubiquinone oxidoreductase chain 5	MT-ND5	P03915	1.448460894764196	0	0.18050939	0.6134592155771076	1117
Calcium-binding mitochondrial carrier protein Aralar1	SLC25A12	O75746	1.448037001872351	0	0.19325183	0.6011676843826544	1065
Elongation factor G, mitochondrial	GFM1	Q96RP9	1.443352661813837	0	0.25352281	0.555797136567045	1820
Immunoglobulin J chain	IGJ	P01591	1.442322478543797	0	0.14603272	0.6566640375775187	95
Barrier-to-autointegration factor;Barrier-to-autointegration factor, N-terminally processed	BANF1	O75531	1.438399679117367	0	0.19699332	0.6017135897945753	1058
Alpha-2-macroglobulin	A2M	P01023	1.432585395195229	0	0.10052113	0.7397743876574765	1109
Integrin beta-4	ITGB4	P16144	1.43112244405409	0	0.185983	0.6153180851297168	1200
ELAV-like protein 1	ELAVL1	Q15717	1.430989650960029	0	0.36445373	1.989811903189477	1562
Ubiquitin carboxyl-terminal hydrolase 5	USP5	P45974	1.427563325034782	0	0.15825748	0.647554008845963	354
60S ribosomal protein L34	RPL34	P49207	1.421645472180362	0	0.23068067	0.580490067395662	1346
Dihydroorotate dehydrogenase (quinone), mitochondrial	DHODH	Q02127	1.420429848999156	0	0.22015351	0.5892061999635352	1449
Actin-related protein 2/3 complex subunit 1B	ARPC1B	O15143	1.419422736379484	0	0.24706353	1.755925227736838	23
Membrane-associated progesterone receptor component 1	PGRMC1	O00264	1.417816280206008	0	0.22744903	1.710834662543948	967
Calcyclin-binding protein	CACYBP	Q9HB71	1.4165736995086	0	0.17966148	0.6280587093897029	861
FLYWCH family member 2;FLYWCH-type zinc finger-containing protein 1	FLYWCH2;FLYWCH1	Q96CP2;Q4VC44	1.414896388998518	0	0.22658724	0.5863638849736778	777
Proteasome activator complex subunit 3	PSME3	P61289	1.414388233224127	0	0.23252195	0.5820228937846176	454
Myeloid differentiation primary response protein MyD88	MYD88	Q99836	1.414341197374029	0	0.15722755	0.6548017983071798	813
Isoamyl acetate-hydrolyzing esterase 1 homolog	IAH1	Q2TAA2	1.414213329380917	0	0.29251897	0.5432290856364	667
Kinetochore-associated protein NSL1 homolog	NSL1	Q96IY1	1.410613387240797	0	0.18125333	0.6289863498568025	794
Dehydrogenase/reductase SDR family member 7	DHRS7	Q9Y394	1.410442025954538	0	0.18221785	0.6280568518099465	2070
Myotubularin-related protein 10	MTMR10	Q9NXD2	1.409993678699337	0	0.23280452	0.5835850864079686	1992
Protein kinase C delta-binding protein	PRKCDBP	Q969G5	1.406499804262726	0	0.13337526	1.44550648871986	1763
Transgelin-2	TAGLN2	P37802;Q9UI15	1.406287334234236	0	0.21424578	0.5999026766916628	326
OCIA domain-containing protein 2	OCIAD2	Q56VL3	1.405843060083669	0	0.17392635	0.6389573559312907	1591
Multivesicular body subunit 12A	MVB12A	Q96EY5	1.399777465083975	0	0.26662278	0.564218272523849	787
COUP transcription factor 1;COUP transcription factor 2	NR2F1;NR2F2	P10589;P24468	1.398430385150057	0	0.21747375	0.6004694698260084	173
Myosin light chain kinase, smooth muscle;Myosin light chain kinase, smooth muscle, deglutamylated form	MYLK	Q15746	1.396134124243783	0	0.1379943	0.6896827121883523	648
Calcium uniporter protein, mitochondrial	MCU	Q8NE86	1.396082301924555	0	0.14975275	0.6729367855344015	1707
Growth arrest and DNA damage-inducible proteins-interacting protein 1	GADD45GIP1	Q8TAE8	1.391681579826702	0	0.1964096	0.6220729661997713	1720
NAD kinase 2, mitochondrial	NADK2	Q4G0N4	1.385802278420524	0	0.13103123	0.7055512977377274	1587
Endophilin-B1	SH3GLB1	Q9Y371	1.38537142934738	0	0.25276327	0.5791121281787107	936
Squalene synthase	FDFT1	P37268	1.38007000386034	0	0.15471578	0.6738014282260744	1312
Neuroplastin	NPTN	Q9Y639	1.377393100816818	0	0.2221296	0.6054167374413901	2098
Ras-related protein Rap-2c	RAP2C	Q9Y3L5	1.374838514077339	0	0.21797487	0.6099466824468097	2083
Serpin B5	SERPINB5	P36952	1.373572194868711	0	0.25135702	0.5848492779749034	1310
60S ribosomal protein L7	RPL7	P18124	1.371559868577453	0	0.29277137	1.787679938183478	222
Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	IDH3A	P50213	1.369645612740094	0	0.17035502	0.6592965492304693	1354
Sodium-coupled neutral amino acid transporter 5	SLC38A5	Q8WUX1	1.369548890635869	0	0.19004327	0.6379868473438749	1735
Solute carrier family 12 member 9	SLC12A9	Q9BXP2	1.369526001432831	0	0.16354764	0.6674953688751525	838
Probable leucine--tRNA ligase, mitochondrial	LARS2	Q15031	1.367131954524005	0	0.15683609	0.6770911798026145	1543
Ribose-phosphate pyrophosphokinase 3;Ribose-phosphate pyrophosphokinase 1;Ribose-phosphate pyrophosphokinase 2	PRPS1L1;PRPS1;PRPS2	P21108;P60891;P11908	1.364901711801835	0	0.13325611	0.7122280464127441	1225
S-adenosylmethionine synthase isoform type-2	MAT2A	P31153;Q00266	1.363391143829016	0	0.29577234	1.783051930138833	298
Beta-actin-like protein 2	ACTBL2	Q562R1	1.363193835897235	0	0.16909103	0.6637379174255492	673
Poly(rC)-binding protein 1	PCBP1	Q15365;P57721;P57723	1.36268578078413	0	0.18448013	0.6467879079987348	636
40S ribosomal protein S6	RPS6	P62753	1.361825663498163	0	0.14689754	0.6931117097200101	485
NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial	NDUFB11	Q9NX14	1.360627077321116	0	0.13886768	0.7055262815165858	1984
Lysosomal alpha-glucosidase;76 kDa lysosomal alpha-glucosidase;70 kDa lysosomal alpha-glucosidase	GAA	P10253	1.35933731934977	0	0.12439602	0.7299432390172577	172
N-acetylgalactosaminyltransferase 7	GALNT7	Q86SF2	1.359204277408836	0	0.10078535	0.7777607402371181	1661
Glucocorticoid receptor	NR3C1	P04150	1.357465493325968	0	0.12586418	0.7283139348556816	108
Zinc finger protein 24	ZNF24	P17028	1.356803823839215	0	0.13618951	0.7115576365301999	215
40S ribosomal protein S27-like	RPS27L	Q71UM5	1.356643912908513	0	0.14606769	0.696792938470839	702
Mitochondrial import inner membrane translocase subunit TIM50	TIMM50	Q3ZCQ8	1.355546150685104	0	0.10254962	0.7756726262522954	1585
GTP-binding protein SAR1b;GTP-binding protein SAR1a	SAR1A	Q9Y6B6;Q9NR31	1.353980366628978	0	0.18710662	0.6479392458763834	1958
Metaxin-1	MTX1	Q13505	1.35375624062701	0	0.12686881	1.372790155226038	1504
Gamma-adducin	ADD3	Q9UEY8	1.351764854819422	0	0.14750332	0.6970979840882149	902
Clathrin heavy chain 1	CLTC	Q00610;P53675	1.349719063468331	0	0.31027907	1.791876949129773	535
BAG family molecular chaperone regulator 2	BAG2	O95816	1.349619636098286	0	0.28814676	1.752280063553535	1091
Molybdenum cofactor sulfurase	MOCOS	Q96EN8	1.349477725593026	0	0.13112819	0.7233803066276449	784
Cyclin-dependent kinase 1	CDK1	P06493	1.34902217819505	0	0.23412514	0.6077415170080079	130
Kinesin-like protein KIF23	KIF23	Q02241	1.348670461153887	0	0.3344923	1.831539187353082	1451
Periphilin-1	PPHLN1	Q8NEY8	1.34844592512172	0	0.10762288	0.7682509211041472	1709
Protein transport protein Sec61 subunit beta	SEC61B	P60468	1.347766404165753	0	0.18634887	0.6515314847224751	1394
Vascular endothelial zinc finger 1	VEZF1	Q14119	1.347622912351117	0	0.29091004	0.5698358843274627	609
Sorting nexin-1	SNX1	Q13596	1.346188806781417	0	0.18680783	0.6517615303851791	598
Thioredoxin domain-containing protein 5	TXNDC5	Q8NBS9	1.346072609681805	0	0.45009348	1.999134223163386	727
DNA (cytosine-5)-methyltransferase 3A	DNMT3A	Q9Y6K1	1.33700122979041	0	0.26235044	1.688664825959454	2104
Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1	GFPT1	Q06210;O94808	1.33418203876364	0	0.31590152	0.5610752765311973	553
C-terminal-binding protein 1;C-terminal-binding protein 2	CTBP1;CTBP2	Q13363;P56545	1.330478972180739	0	0.12677421	0.7404581523762882	1498
Prostaglandin F2 receptor negative regulator	PTGFRN	Q9P2B2	1.329470901681091	0	0.19786315	1.543104542468835	2015
Desmocollin-1	DSC1	Q08554	1.327589371878787	0	0.35114619	1.831565559305887	567
Non-specific lipid-transfer protein	SCP2	P22307	1.327560278088811	0	0.24636623	0.6074588318827988	1231
Abl interactor 2	ABI2	Q9NYB9	1.32679004344482	0	0.2037084	0.6435842834971083	882
Proprotein convertase subtilisin/kexin type 9	PCSK9	Q8NBP7	1.326362924465652	0	0.34735101	0.5482358254286738	1700
Vitamin K epoxide reductase complex subunit 1	VKORC1	Q9BQB6	1.326264340180735	0	0.18589807	0.6617970516140623	1852
Disintegrin and metalloproteinase domain-containing protein 9	ADAM9	Q13443	1.325984749303689	0	0.36839712	0.5387541690965204	595
Plasminogen activator inhibitor 1 RNA-binding protein	SERBP1	Q8NC51	1.325025415365463	0	0.3499136	0.5475314632305697	728
Ig alpha-1 chain C region	IGHA1	P01876	1.323767764039093	0	0.36601093	1.849662202730955	98
Branched-chain-amino-acid aminotransferase, mitochondrial	BCAT2	O15382	1.322803149814931	0	0.29101366	1.725143689548809	1007
Protein SEC13 homolog	SEC13	P55735	1.318562933785795	0	0.1739513	0.678776909425035	427
PH-interacting protein	PHIP	Q8WWQ0;Q9NSI6	1.318387190269675	0	0.2085675	0.6427662838933789	1741
Signal recognition particle receptor subunit alpha	SRPR	P08240	1.318098328155045	0	0.4531582	1.964753305680589	1146
Protein Red	IK	Q13123	1.317310268895426	0	0.20500998	0.6465862361836937	1490
Arginine--tRNA ligase, cytoplasmic	RARS	P54136	1.316999274712259	0	0.17598531	0.6771391790288777	422
Programmed cell death protein 4	PDCD4	Q53EL6	1.316992023269137	0	0.19312309	0.6584627730610364	671
Cytochrome b-c1 complex subunit 6, mitochondrial;Cytochrome b-c1 complex subunit 6	UQCRH;UQCRHL	P07919;A0A096LP55	1.315424858639823	0	0.26294154	0.600699725970005	1139
Constitutive coactivator of PPAR-gamma-like protein 1	FAM120A	Q9NZB2	1.314536069036144	0	0.12385216	0.753960253721683	2005
Solute carrier family 35 member F6	SLC35F6	Q8N357	1.311186907068134	0	0.14046663	0.7276113333703309	722
Signal transducer and activator of transcription 5B	STAT5B	P51692	1.309450561312019	0	0.25373593	0.6096983083498079	402
Signal recognition particle receptor subunit beta	SRPRB	Q9Y5M8	1.308998975937335	0	0.47326699	1.978086072298976	2093
Ubiquitin-60S ribosomal protein L40;Ubiquitin;60S ribosomal protein L40;Ubiquitin-40S ribosomal protein S27a;Ubiquitin;40S ribosomal protein S27a;Polyubiquitin-B;Ubiquitin;Polyubiquitin-C;Ubiquitin	UBA52;RPS27A;UBB;UBC	P62987;P62979;P0CG47;P0CG48	1.30876487606875	0	0.087320305	1.189108315903239	168
UBX domain-containing protein 4	UBXN4	Q92575	1.30747740152588	0	0.29916963	1.721176347171031	1750
28S ribosomal protein S31, mitochondrial	MRPS31	Q92665	1.303278611589214	0	0.19431654	1.507113842660983	1755
SEC23-interacting protein	SEC23IP	Q9Y6Y8	1.302959766723518	0	0.21859421	0.6405582090891749	948
Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	DAD1	P61803	1.302611701809191	0	0.19306353	1.503486551666671	1403
GTP-binding protein SAR1b;GTP-binding protein SAR1a	SAR1B;SAR1A	Q9Y6B6;Q9NR31	1.299939867443236	0	0.3620204	0.5514595937779928	871
Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	PLOD2	O00469	1.29724751359602	0	0.40566251	1.873079832923442	974
40S ribosomal protein SA	RPSA	P08865;A0A8I5KQE6	1.296905747171834	0	0.27583668	0.5997537756902757	156
Macrophage migration inhibitory factor	MIF	P14174	1.29488396385096	0	0.4376803	0.5226652088921693	196
Collagen alpha-1(V) chain	COL5A1	P20908	1.294115568252284	0	0.41620043	0.5309257136690156	1224
Exosome complex component RRP4	EXOSC2	Q13868	1.292988653120116	0	0.23778094	0.6288702420204195	606
Alpha/beta hydrolase domain-containing protein 17B	ABHD17B	Q5VST6	1.292129121222789	0	0.16685116	0.7000556999756704	679
Lysosomal Pro-X carboxypeptidase	PRCP	P42785	1.291260530376388	0	0.270419	0.6057113016800847	1324
Dehydrogenase/reductase SDR family member 1	DHRS1	Q96LJ7	1.290946696973354	0	0.14864083	1.378486168706165	1814
Cold shock domain-containing protein E1	CSDE1	O75534	1.290430837679281	0	0.22577232	0.6398911622175915	1060
Protein MANBAL	MANBAL	Q9NQG1	1.29040532583398	0	0.2329877	0.6338712235600232	1953
Proline-rich protein 1;Opiorphin	PROL1	Q99935	1.288788101866167	0	0.23232724	0.6351246925103142	1844
Protein arginine N-methyltransferase 3	PRMT3	O60678	1.285816615640826	0	0.23208912	0.6366306927196143	56
Epidermal growth factor receptor	EGFR	P00533	1.285805894252938	0	0.17076862	1.432181107291567	1106
Nicastrin	NCSTN	Q92542	1.282044259158464	0	0.56271744	0.4889183172815256	1748
BET1 homolog	BET1	O15155	1.280108369503203	0	0.11881724	0.7818762349083428	998
Niban-like protein 1	FAM129B	Q96TA1	1.278436313049141	0	0.1753601	0.6962285738535197	1826
Probable glutathione peroxidase 8	GPX8	Q8TED1	1.276911708286498	0	0.2615799	0.6179165437203551	1730
Heterogeneous nuclear ribonucleoproteins A2/B1	HNRNPA2B1	P22626	1.275650275293327	0	0.44792745	1.90113101910939	245
UDP-glucose:glycoprotein glucosyltransferase 2	UGGT2	Q9NYU1	1.275007025139178	0	0.28275144	0.6044052783479001	2001
Very-long-chain 3-oxoacyl-CoA reductase	HSD17B12	Q53GQ0	1.27411311988654	0	0.25143823	0.6265300210945406	1589
Signal recognition particle 9 kDa protein	SRP9	P49458	1.272792601378285	0	0.28994033	0.6007758615466152	384
H(+)/Cl(-) exchange transporter 3	CLCN3	P51790	1.272764968451106	0	0.15649587	0.723333132527215	403
Actin-like protein 6A	ACTL6A	O96019	1.270602039437769	0	0.17342918	1.423777977826215	1098
Uridine phosphorylase 1	UPP1	Q16831	1.269941795593667	0	0.25949529	0.6224063605314776	662
Interferon-induced, double-stranded RNA-activated protein kinase	EIF2AK2	P19525	1.269470657140999	0	0.16458096	0.7140761111701213	1219
Anamorsin	CIAPIN1	Q6FI81	1.269147408126273	0	0.209489	0.6642008072378452	684
Nucleolar and coiled-body phosphoprotein 1	NOLC1	Q14978	1.26828890581454	0	0.22455755	0.6508438846692114	1537
Transcription factor BTF3	BTF3	P20290	1.268235422505775	0	0.29010665	0.6025725692169279	226
Mitochondrial ribonuclease P protein 3	KIAA0391	O15091	1.265584466498943	0	0.16850069	1.406574654950633	996
UPF0688 protein C1orf174	C1orf174	Q8IYL3	1.264284278340241	0	0.22613679	0.6512775816288086	1680
Caprin-1	CAPRIN1	Q14444	1.264204959415064	0	0.15633291	0.7278659138532696	617
2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial	BCKDHA	P12694	1.26367777788613	0	0.16833058	0.7121036696835173	1181
Mitochondrial assembly of ribosomal large subunit protein 1	MALSU1	Q96EH3	1.263511241288729	0	0.32146689	0.5861543433042063	1788
Protein sel-1 homolog 1	SEL1L	Q9UBV2	1.261510067797573	0	0.1919404	0.6855451184143501	2024
Estradiol 17-beta-dehydrogenase 8	HSD17B8	Q92506	1.260024246427207	0	0.14517058	0.7464394329766502	1745
14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed	YWHAB	P31946	1.258888059443372	0	0.16376424	0.7204113655794921	1285
Malectin	MLEC	Q14165	1.258176333658547	0	0.42148444	1.844152397716457	1517
Sulfhydryl oxidase 2	QSOX2	Q6ZRP7	1.255673377572659	0	0.22867355	0.6529799989566029	699
26S proteasome non-ATPase regulatory subunit 14	PSMD14	O00487	1.255343156125988	0	0.26107582	0.627588229766744	976
Integrin beta-1	ITGB1	P05556	1.254219915733231	0	0.42062977	1.837978527272262	127
Heterogeneous nuclear ribonucleoprotein U-like protein 2	HNRNPUL2	Q1KMD3	1.253923334885979	0	0.26224139	0.6273643405221326	1579
Glucosylceramidase	GBA	P04062	1.253105193940065	0	0.24807888	0.6382993236895755	1119
Phenylalanine--tRNA ligase beta subunit	FARSB	Q9NSD9	1.252976040153115	0	0.43283576	0.5398763169058333	874
39S ribosomal protein L19, mitochondrial	MRPL19	P49406	1.252817488268349	0	0.24690896	0.6393357323465655	1347
Ras-related protein Rab-2B	RAB2B	Q8WUD1	1.251418323775344	0	0.22391313	0.6590693022682929	743
Splicing factor 3A subunit 3	SF3A3	Q12874	1.249347395010769	0	0.21658392	0.6666615194520072	1481
Tripeptidyl-peptidase 2	TPP2	P29144	1.248516875197552	0	0.23610337	0.6499411224026278	281
C-X-C chemokine receptor type 4	CXCR4	P61073	1.247280918943613	0	0.21396312	0.6700683574926506	1400
Mesencephalic astrocyte-derived neurotrophic factor	MANF	P55145	1.246947340093971	0	0.52941793	1.959853712598857	1381
LysM and putative peptidoglycan-binding domain-containing protein 2	LYSMD2	Q8IV50	1.245651653429583	0	0.25400081	0.6370653346136329	714
Neutrophil gelatinase-associated lipocalin	LCN2	P80188	1.245040556143671	0	0.14446166	0.7553445773692827	526
Schlafen family member 12-like	SLFN12L	Q6IEE8	1.244170171679194	0	0.23667991	0.6514238320059169	1623
NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4	NDUFAF4	Q9P032	1.242797399032106	0	0.24213673	0.6475852002333804	2009
D-beta-hydroxybutyrate dehydrogenase, mitochondrial	BDH1	Q02338	1.242595391013559	0	0.29704785	0.6090270397028092	1452
Transmembrane 4 L6 family member 1	TM4SF1	P30408	1.241937209605691	0	0.21484295	0.6717245751398356	1271
Rho-related GTP-binding protein RhoB	RHOB	P62745	1.241555447078539	0	0.24916072	0.642587555352181	1411
40S ribosomal protein S25	RPS25	P62851	1.240629766163895	0	0.31341165	0.6000917852245066	491
U3 small nucleolar RNA-interacting protein 2	RRP9	O43818	1.239821417029194	0	0.27838743	0.6222339191743218	1027
Calcium/calmodulin-dependent protein kinase type II subunit delta	CAMK2D	Q13557;Q9UQM7;Q13555;Q13554	1.239647908578622	0	0.22890969	0.6600686341542733	597
39S ribosomal protein L39, mitochondrial	MRPL39	Q9NYK5	1.23863815148222	0	0.17080653	0.7213930161467499	1998
F-box only protein 30	FBXO30	Q8TB52	1.238299582436465	0	0.30203769	1.645311439538781	738
GTP-binding nuclear protein Ran	RAN	P62826	1.233368530340559	0	0.30498332	1.644494959976813	488
Voltage-dependent anion-selective channel protein 3	VDAC3	Q9Y277	1.232344252848478	0	0.47646683	1.879536483014468	2055
Myeloid-associated differentiation marker	MYADM	Q96S97	1.23190355526873	0	0.29414541	0.6153735662132854	802
Putative adenosylhomocysteinase 2;Putative adenosylhomocysteinase 3	AHCYL1;AHCYL2	O43865;Q96HN2	1.231512794943452	0	0.15085416	0.7525868196910782	1030
Endoplasmic reticulum resident protein 29	ERP29	P30040	1.231198431112851	0	0.46435928	1.863548768251735	288
60S ribosomal protein L27a	RPL27A	P46776	1.230844856843714	0	0.24264145	1.53241798120472	359
A-kinase anchor protein 11	AKAP11	Q9UKA4	1.230684538856156	0	0.17775057	0.7167314009913224	914
General transcription factor 3C polypeptide 5	GTF3C5	Q9Y5Q8	1.230460321317533	0	0.18253614	1.406207179000551	2094
Plasminogen receptor (KT)	PLGRKT	Q9HBL7	1.221928082604805	0	0.23655339	0.6616511961664443	1934
Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial	PDPR	Q8NCN5	1.221211965857364	0	0.15335967	0.7542302341342545	1706
60S ribosomal protein L38	RPL38	P63173	1.220766297476921	0	0.52015638	0.5223540074154016	507
Golgin subfamily A member 2	GOLGA2	Q08379	1.220435308440763	0	0.27852318	0.6305590294474834	1471
Splicing factor, proline- and glutamine-rich	SFPQ	P23246	1.217211564897397	0	0.37392959	1.729076155799637	247
Calnexin	CANX	P27824	1.214046150190981	0	0.59132707	1.980512638255953	275
Propionyl-CoA carboxylase beta chain, mitochondrial	PCCB	P05166	1.213446073715531	0	0.25531179	1.53742597563061	1129
Deoxyribonuclease-2-alpha	DNASE2	O00115	1.212258270189178	0	0.11924066	1.221524356546561	960
40S ribosomal protein S8	RPS8	P62241	1.211487687568461	0	0.34296286	1.677990764153918	468
Guanine nucleotide-binding protein subunit beta-2-like 1;Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed	GNB2L1	P63244	1.209708338797444	0	0.407334	1.764988765461063	511
Probable 28S rRNA (cytosine-C(5))-methyltransferase	NSUN5	Q96P11	1.208200224268051	0	0.18744038	0.7164493527038118	796
G-rich sequence factor 1	GRSF1	Q12849	1.207365735989438	0	0.32248318	1.642476590866453	1479
Inositol monophosphatase 3	IMPAD1	Q9NX62	1.207111538987061	0	0.28693277	0.6307360673564709	1990
mRNA export factor	RAE1	P78406	1.206310391671416	0	0.19630407	0.7074795326711055	523
Aldehyde dehydrogenase X, mitochondrial	ALDH1B1	P30837;O94788;P00352;P47895	1.206115436344994	0	0.58906865	1.967387773310177	1276
60S ribosomal protein L31	RPL31	P62899	1.206019215021009	0	0.1373142	0.7879987936170978	1416
Protein transport protein Sec23A	SEC23A	Q15436	1.205537728506616	0	0.27994621	0.636127419847402	642
Tubulin gamma-1 chain;Tubulin gamma-2 chain	TUBG1;TUBG2	P23258;Q9NRH3	1.205257139646548	0	0.40845108	0.5678582762426212	1238
Beta-hexosaminidase subunit alpha	HEXA	P06865	1.203878462534547	0	0.26333734	0.6486935951666304	1133
High affinity cAMP-specific and IBMX-insensitive 3,5-cyclic phosphodiesterase 8B	PDE8B	O95263	1.198906556674764	0	0.23942296	0.6698581913136421	79
NAD(P) transhydrogenase, mitochondrial	NNT	Q13423	1.198412913714325	0	0.59050626	1.958348348426314	1501
Selenium-binding protein 1	SELENBP1	Q13228	1.197305443450212	0	0.31646112	0.6165860742873783	588
Transcription elongation factor B polypeptide 2	TCEB2	Q15370	1.19730387549345	0	0.19351214	0.7149864909385972	639
Acyl-CoA desaturase	SCD	O00767	1.196401770844723	0	0.47184697	1.827919991596048	984
Autophagy-related protein 9A	ATG9A	Q7Z3C6	1.195524390246987	0	0.16191572	0.7553339799143036	705
39S ribosomal protein L20, mitochondrial	MRPL20	Q9BYC9	1.194380614062005	0	0.22404468	0.6855266900685623	1888
Malate dehydrogenase, mitochondrial	MDH2	P40926	1.18863013004907	0	0.50351453	1.854001141876201	338
F-box-like/WD repeat-containing protein TBL1XR1	TBL1XR1	Q9BZK7	1.188400445721996	0	0.25942448	0.6586521329636825	844
Gelsolin	GSN	P06396	1.188133282600234	0	0.43508765	0.5638135171803765	1131
Neutral alpha-glucosidase AB	GANAB	Q14697	1.185304438022492	0	0.57579637	1.925954158546324	619
Oligosaccharyltransferase complex subunit OSTC	OSTC	Q9NRP0	1.183907693138607	0	0.1940417	0.7210630018146273	1960
Phosphoglycerate kinase 1	PGK1	P00558;P07205	1.183188423509772	0	0.28837824	1.561736339519781	1107
Plastin-3	PLS3	P13797;P13796;Q14651	1.182372606172105	0	0.26613453	0.6563449628194433	194
Transcription intermediary factor 1-beta	TRIM28	Q13263	1.18156360801785	0	0.35567516	0.6018112027834409	589
Programmed cell death 6-interacting protein	PDCD6IP	Q8WUM4	1.180855977499121	0	0.15559013	0.7722618409056763	745
60S ribosomal protein L37a	RPL37A	P61513	1.179728570297751	0	0.21191417	0.7042264971519983	458
Translin	TSN	Q15631	1.177335417396467	0	0.23002133	0.6881984062308129	645
